,Publication,Date,Title,Content
0,Ansa,2024-09-25,"
                              Missile di Hezbollah su Tel Aviv, Israele pronto a invadere il Libano. Gli Usa frenano: 'Non è imminente'
                            ","""I vostri stivali entreranno nei villaggi che Hezbollah ha trasformato in una vasta postazione militare"": queste parole, rivolte alle truppe dal capo dell'esercito israeliano, sono il segnale che la guerra nel sud del Libano potrebbe salire drammaticamente di livello da un momento all'altro. Il copione finora ha ricalcato l'evoluzione del conflitto a Gaza, ossia il bombardamento prolungato delle postazioni nemiche per aprire la strada alle truppe di terra, la mobilitazione dei riservisti (due brigate dispiegate nel nord) e la richiesta ai civili di evacuare i villaggi di confine. Un forcing israeliano a cui i miliziani del Partito di Dio stanno rispondendo colpo sul colpo, inondando di razzi la Galilea e arrivando persino a lanciare per la prima volta un missile balistico su Tel Aviv. E' uno scenario da orlo del precipizio, tra febbrili tentativi della diplomazia internazionale per evitare il peggio. Ma anche il presidente americano Joe Biden nelle ultime ore ha ammesso che una ""guerra su vasta scala in Medio Oriente è possibile"".  In questo scenario gli Usa frenano: un'operazione di terra di Israele in Libano non appare ""imminente"".      Missili e bombe continuano ad oscurare i cieli del fronte nord. Gli israeliani hanno riferito di aver colpito con i loro caccia duemila postazioni dei miliziani sciiti in tre giorni.     Dall'altra parte le sirene d'allarme hanno risuonato fino a un centinaio di chilometri dal confine, a Tel Aviv, quando Hezbollah ha lanciato un missile terra-superficie che, secondo l'esercito israeliano, è stato intercettato. L'obiettivo era il quartier generale del Mossad, accusato di aver decapitato la leadership militare del movimento libanese facendo esplodere migliaia di cercapersone e walkie-talkie.           Con l'attacco a Tel Aviv, pur senza apparenti conseguenze, ""Hezbollah ha ampliato il suo raggio di fuoco e riceverà una risposta molto forte"", ha avvertito il capo di Stato maggiore Herzi Halevi visitando alcune brigate al confine. Il generale ha detto qualcosa di più, ha chiesto ai suoi di prepararsi ad entrare in azione, oltrepassando quel confine: ""Incontrerete i miliziani e gli dimostrerete che cosa significa affrontare un esercito professionale, altamente qualificato e con esperienza di battaglia. E vincerete"".     Il primo obiettivo dichiarato di Israele nel conflitto con Hezbollah è riportare nelle loro abitazioni i circa 60mila residenti fuggiti dai razzi. ""Non ci fermeremo fin quando non torneranno a casa, colpiremo con tutta la nostra forza"", ha assicurato Benyamin Netanyahu. Mentre l'Idf ha spiegato che l'operazione militare mira a ""smantellare l'infrastruttura militare"" che i miliziani sciiti hanno costruito negli ultimi vent'anni. In modo che non possano più minacciare Israele. In questo quadro, un'azione di terra potrebbe scattare per spingere più a nord le milizie nemiche, creando una fascia sicurezza più ampia di quella attuale.     A New York, a margine dell'Assemblea dell'Onu, si tenta di scongiurare questa escalation e lo stesso Netanyahu avrebbe dato l'ok a negoziati per una tregua in Libano, mediati da Usa ed europei, ma intanto Washington ha deciso di dispiegare un rinforzo di truppe a Cipro. Del resto anche Hezbollah, per primo, prende sul serio i piani di Israele. Il Partito di Dio, secondo il Wsj, ha tenuto in riserva un enorme arsenale di razzi, droni e missili anticarro per contrastare l'eventuale avanzata del nemico in territorio libanese. Inoltre ha allargato la sua rete di tunnel nel sud, riposizionando combattenti e armi, che continuano ad arrivare in gran quantità dall'alleato iraniano.     Nell'attesa, si continuano a contare i morti. Le vittime dei raid in tutto il Libano nelle ultime 24 ore sono state almeno 50, che si aggiungono alle 558 dei giorni scorsi. Israele ha colpito per la prima volta un villaggio a maggioranza cristiana a nord di Beirut. E si consuma anche il dramma degli sfollati: secondo le Nazioni Unite, sono stati circa 90.000 questa settimana. In questo caos sempre più governi invitano i propri connazionali a lasciare il Paese dei Cedri in fiamme, preparando anche piani di evacuazione.    "
1,Ansa,2024-09-25,"
                                    Zelensky: 'Mosca pianifica attacchi agli impianti nucleari'. Putin:'Useremo il nucleare se attaccati '
                                  ","Gli Stati Uniti intendono annunciare più di 8 miliardi di dollari di aiuti militari per l'Ucraina giovedì, quando il presidente Volodymyr Zelensky sarà a Washington. Lo riporta l'agenzia Reuters.   ""Stiamo continuando il nostro lavoro congiunto per implementare la decisione presa al vertice del G7 in Puglia di lanciare prestiti Era (Extraordinary Revenue Acceleration) per Kiev entro la fine dell'anno, per rendere disponibili circa 50 miliardi di dollari in finanziamenti aggiuntivi per l'Ucraina. I prestiti saranno serviti e rimborsati dai flussi futuri di entrate straordinarie derivanti dall'immobilizzazione di asset sovrani russi detenuti nella Ue e in altre giurisdizioni pertinenti. Parte di questi fondi sosterrà le esigenze militari dell'Ucraina"": lo si legge nella dichiarazione congiunta per la ricostruzione dell'Ucraina.  Il presidente ucraino Volodymyr Zelensky parlando all'Assemblea Generale dell'Onu lancia un monito sul ""rischio di un incidente nucleare"" a Zaporizhzhia, l'impianto ancora oggi occupato dalle forze russe. ""Il primo punto della mia formula di pace è sulla sicurezza nucleare, il mondo capisce cosa c'è in ballo"", aggiunge, ventilando lo spettro di una nuova Chernobyl. La Russia sta pianificando attacchi alle installazioni nucleari ucraine, secondo fonti di intelligence, ha detto Zelensky.   L'Ucraina ""non accetterà mai"" un accordo di pace imposto: lo ha detto Zelensky nel suo intervento all'Onu, ribadendo che vuole ""una pace reale, giusta, per la mia gente"". ""Serve la pace, e serve una pace giusta. Troppo al Consiglio di Sicurezza dipende dal potere di veto, quando l'aggressore ha diritto di veto tutto è bloccato, ma nella nostra formula di pace non c'è il potere di veto"", ha aggiunto.   Nel suo discorso Zelensky ha denunciato che Vladimir Putin sta cercando modi per ""spezzare lo spirito ucraino"", anche prendendo di mira l'infrastruttura energetica del suo paese con attacchi russi deliberati alle centrali elettriche ucraine e all'intera rete energetica. ""La Russia ha distrutto tutte le nostre centrali termoelettriche e gran parte della nostra capacità idroelettrica. È così che Putin si sta preparando per l'inverno, sperando di tormentare milioni di ucraini... Putin vuole lasciarli al buio e costringere l'Ucraina a soffrire e ad arrendersi"".   ""L'alternativa alla pace è più sofferenza e più disastri. Voglio una pace reale, giusta, per la mia gente. Chiedo il vostro supporto, a tutti i Paesi: non dividete il mondo, siate Nazioni Unite, e questo ci porterà la pace"". Con queste parole il presidente Zelensky ha concluso il suo discorso alla 79esima Assemblea Generale Onu, salutato da un lungo applauso.   Intanto in Russia il presidente Vladimir Putin ha presieduto oggi una riunione del Consiglio di Sicurezza nazionale dedicato alle proposte per un aggiornamento della dottrina sulla deterrenza nucleare. Lo riferiscono le agenzie russe. La Russia si riserva il diritto di impiegare armi nucleari non solo per rispondere ad una aggressione contro se stessa, ma anche contro l'alleata Bielorussia ha detto Putin. Non solo. Mosca ""prenderà in considerazione"" l'impiego di armi nucleari a scopo di difesa nel caso abbia ""informazioni attendibili su un lancio massiccio di armi aeree e spaziali che oltrepassino il confine di Stato"" russo. Lo ha detto il presidente Vladimir Putin presentando una revisione della dottrina nucleare. La dottrina prevedeva già la possibilità di usare armi nucleari per difendere la Russia da un'aggressione con armi di distruzione di massa o con armi convenzionali qualora ciò minacci l'esistenza stessa dello Stato.   La DIRETTA dall'Assemblea dell'Onu     La Russia ha avviato un programma di armi in Cina per sviluppare e produrre droni d'attacco a lungo raggio da utilizzare nella guerra contro l'Ucraina. Lo scrive Reuters sul suo sito citando due fonti di un'agenzia di intelligence europea e alcuni documenti. IEMZ Kupol, sussidiaria della società di armi statale russa Almaz-Antey, ha sviluppato e testato in volo un nuovo drone chiamato Garpiya-3 (G3) in Cina con l'aiuto di specialisti locali, secondo uno dei documenti. In un successivo aggiornamento, Kupol ha detto al ministero russo che era in grado di produrre droni su larga scala in una fabbrica in Cina da usare in Ucraina.    ""Raggiungeremo la vittoria, non abbiamo dubbi"". Lo ha detto il ministro degli Esteri russo Serghei Lavrov in un'intervista alla Tass dopo il suo arrivo a New York per partecipare all'Assemblea generale dell'Onu. ""Ci siamo veramente uniti di fronte alla guerra che l'Occidente ha scatenato contro di noi per mano degli ucraini"", e ""l'Occidente deve capire"" che questa guerra ""sarà persa"", ha affermato il capo della diplomazia russa.   Nuovo filmato di minacce a Londra della propaganda russa. Un canale televisivo, Tsargrad ,di proprietà dell'oligarca russo Konstantin Malofeev stretto alleato di Vladimir Putin, ha rilanciato sul suo Telegram una simulazione di un attacco nucleare alla capitale del Regno Unito: un video di 4 minuti che mostrava - riporta il tabloid britannico Express - la dinamica, sottolineando che causerebbe la morte di 850 mila persone e 2 milioni di feriti. Minacce nucleari del Cremlino che - ricorda Express - arrivano mentre il Regno Unito sta valutando la possibilità di consentire all'esercito ucraino di usare i missili Storm Shadow per colpire obiettivi all'interno della Russia. Pubblicato originariamente tre mesi fa, ""il video è stato riciclato - conclude - nel tentativo di aumentare la pressione psicologica sul Regno Unito"". Malofeev, 50enne stretto alleato di Putin, è un banchiere d'investimento e magnate dei media, anche noto come ""l'oligarca ortodosso"" per via dei suoi legami con la chiesa russa. Donald Trump probabilmente non incontrerà il presidente ucraino Volodymyr Zelensky in questi giorni in Usa. Lo riporta Politico citando alcune fonti della campagna dell'ex presidente, secondo le quali al momento non è stato programmato alcun faccia a faccia, a differenza di quanto era trapelato in precedenza. Trump si sarebbe irritato per la visita di Zelensky domenica ad una fabbrica di munizioni a Scranton, città natale di Biden in Pennsylvania, in una tappa stile campagna elettorale."
2,Ansa,2024-09-25,"
                                    Orrore in famiglia, uccide moglie, due figli e un vicino 
                                  "," Erano da poco passate le 7, nell'appartamento al piano terra della palazzina di via Ichnusa a Nuoro, quando la violenza di un uomo si abbatte sulla sua famiglia e su un vicino di casa. Dopo avere ucciso la moglie e la figlia, e avere ferito altri due figli e l'anziano vicino, si toglie la vita, nella casa dell'anziana madre, in via Gonario Pinna, dopo aver colpito anche lei. Trasportati all'ospedale San Francesco in condizioni disperate il figlio di 10 anni e il vicino non ce l'hanno fatta. È una strage quella che Roberto Gleboni, operaio forestale di 52 anni, ha compiuto alle prime luci del giorno. Il bilancio è agghiacciante: cinque morti e due feriti.   L'uomo dopo aver impugnato una semiautomatica calibro 7.65, regolarmente detenuta, per motivi sconosciuti - da tutti è stato descritto come persona gentile e disponibile - inizia a sparare verso la moglie e i suoi tre figli. Li colpisce centrandoli tutti alla testa: Giuseppina Massetti, 43 anni, e la figlia Martina, di 24, muoiono sul colpo. L'uomo rivolge quindi l'arma verso gli altri due figli, di 14 e 10 anni: il primo lo prende di striscio e lo ferisce lievemente, il secondo lo colpisce in pieno. Poi si dirige verso il pianerottolo e spara contro Paolo Sanna, pensionato di 69 anni, proprietario della casa che i Gleboni hanno in affitto, nonché inquilino al terzo piano del palazzo, sceso al piano terra forse perchè aveva sentito gli spari. L'uomo viene ferito gravemente.Roberto Gleboni non si ferma qua: esce di casa in tutta fretta e si dirige verso l'abitazione di sua madre, Maria Esterina Riccardi, contro la quale punta l'arma ferendola al viso, fortunatamente in maniera non grave, prima di togliersi la vita sparandosi un colpo alla tempia in cucina.      Nel capoluogo barbaricino intorno alle 7.30 si scatenano le sirene delle ambulanze e due elicotteri della polizia di Stato volano sulla città. Nelle due palazzine della strage arrivano gli agenti della Questura e i carabinieri del Comando provinciale di Nuoro, i magistrati Riccardo Belfiori e Sara Piccicuto, il medico legale Roberto Demontis, che ha subito effettuato un primo esame esterno dei corpi, mantenendo però uno stretto riserbo in attesa dell'autopsia.Cosa sia successo nell'appartamento dell'orrore e quale sia stato il movente della strage, resta per il momento un mistero.Parenti e vicini di casa della coppia non avevano avuto alcuna avvisaglia di dissidi familiari: ""Mai sentito nulla, un litigio o un problema - dicono all'unisono nel palazzo e nel quartiere di monte Gurtei - Sembravano affiatati, due giorni fa li ho visti mentre rientravano dopo aver fatto la spesa"". Saranno gli inquirenti a ricostruire l'accaduto dopo aver sentito le persone più vicine alla famiglia. Fondamentale il racconto dei sopravvissuti che potranno dare la chiave per capire cosa ha scatenato la strage per mano di un uomo da sempre appassionato di armi per uso sportivo. Di certo c'è che l'operaio forestale, quando ha sparato con la sua semi automatica 7.65, ha colpito tutte le vittime alla testa, come se ci fosse una determinazione nel voler sterminare tutta la famiglia e con la stessa foga ha colpito il vicino di casa.Verso le 9, quando le ambulanze hanno finito la loro corsa tra monte Gurtei, via Gonario Pinna e l'ospedale San Francesco, cala il silenzio nel quartiere, squarciato solo dalle urla della mamma di Giuseppina Massetti e nonna dei suoi figli: ""Figlia mia del cuore"" grida a squarciagola la donna poco prima che le venga comunicata anche la morte di Martina. E un'ambulanza la porta via dopo un mancamento.      Martina, ragazza di 25 anni piena di vita, tirocinante al tribunale di Nuoro, stravedeva per il suo papà. Il giorno della laurea, il 28 aprile 2022 la giovane scriveva su un biglietto dedicato ai genitori: ""A mia madre, che ci ha creduto prima che ci credessi io. A mio padre, l'amore più grande della mia vita"".Parole che alla luce dei fatti di oggi lasciano tanto dolore per quelle vite volate via tragicamente nel fiore degli anni.         "
3,Ansa,2024-09-25,"
                                    Meloni all'Onu: 'Israele rispetti il diritto e tuteli i civili'
                                  ","Una bacchettata a Israele, l'auspicio di una nuova leadership palestinese, il rinnovo sostegno all'Ucraina e l'invito alla comunità internazionale ad ""alzare la voce"" in Venezuela. Sono questi i nodi di politica estera toccati dalla premier Giorgia Meloni nel suo intervento all'assemblea generale dell'Onu, cui ha chiesto di fare di più contro il traffico di essere umani. Ma a colpire di più forse è stato il passaggio su Israele, finito sul banco degli imputati nel primo giorno dei grandi al Palazzo di vetro non solo per Gaza ma anche per l'escalation in Libano. ""Affermiamo il diritto dello Stato di Israele di difendersi da attacchi esterni, come quello orribile del 7 ottobre scorso, ma allo stesso tempo chiediamo ad Israele di rispettare il diritto internazionale, tutelando la popolazione civile, anch'essa vittima in gran parte di Hamas e delle sue scelte distruttive"", ha detto la premier.   ""E seguendo lo stesso ragionamento sosteniamo, ovviamente, anche il diritto del popolo palestinese ad avere un proprio Stato, ma affinché questo possa vedere presto la luce è necessario che i palestinesi lo affidino a una leadership ispirata al dialogo, alla stabilizzazione del Medio Oriente e all'autonomia"", ha aggiunto citando gli Accordi di Abramo come esempio di ""convivenza e cooperazione vantaggiosa sulla base del mutuo riconoscimento"". ""Se questa è la prospettiva sulla quale tutti dobbiamo lavorare, e lo è, oggi l'imperativo è raggiungere, senza ulteriori ritardi, un cessate il fuoco a Gaza e l'immediato rilascio degli ostaggi israeliani. Non possiamo più assistere a tragedie come quelle di questi giorni nel Sud e nell'Est del Libano, con il coinvolgimento di civili inermi, tra cui numerosi bambini"", ha incalzato.     Poco prima era tornata sull'invasione russa, ammonendo che ""non possiamo voltarci dall'altra parte di fronte al diritto dell'Ucraina a difendere le sue frontiere, la sua sovranità, la sua libertà"". Una ""ferita"" che ha minato il ""sistema internazionale"" e ""sta avendo effetti destabilizzanti ben oltre i confini"" di quella guerra e ""come un domino riaccende o fa detonare"" altri conflitti. Di forte impatto anche l'appello su Caracas: ""la comunità internazionale non può rimanere a guardare mentre in Venezuela, a distanza di quasi due mesi dalle elezioni, ancora non è stato riconosciuto il risultato elettorale, ma nel frattempo si è consumata una brutale repressione, la morte di decine di manifestanti, l'arresto arbitrario di migliaia di oppositori politici, l'incriminazione e l'esilio del candidato presidente dell'opposizione democratica. E' nostro dovere alzare la voce"".   La premier ha insistito anche su un tema a lei caro, ricordando come proprio un anno fa da quello stesso podio propose ""di dichiarare una guerra globale ai trafficanti di esseri umani"". ""Sono felice - ha osservato - che quell'appello non sia caduto nel vuoto, e che in primis a livello G7 si sia trovata l'intesa per dare vita ad un coordinamento internazionale per smantellare queste reti criminali. Ma bisogna fare di più. Le Nazioni Unite devono fare di più, perché queste organizzazioni criminali stanno riproponendo, sotto altre forme, una schiavitù che questa Assemblea, in altri tempi, ebbe un ruolo fondamentale nel debellare definitivamente. Non si torna indietro"". La presidente del consiglio ha affrontato anche altri temi: la riforma del consiglio di sicurezza, che ""non puo' prescindere dai principi di eguaglianza, democraticità e rappresentatività"", la necessita' di una nuova forma di cooperazione paritaria incarnata a suo avviso dal piano Mattei per l'Africa, la necessita' di una governance globale sull'Ia. ""Il destino ci sfida, ma in fondo lo fa per metterci alla prova. Nella tempesta, possiamo dimostrare di essere all'altezza del compito che la storia ci ha dato. L'Italia, come sempre, è pronta a fare la sua parte"", ha concluso citando il patriota Carlo Pisacane. "
4,Ansa,2024-09-25,"
                                Abusi su una paziente, per Luca Richeldi  patteggiamento respinto
                              "," ""Una richiesta non congrua"" in quanto siamo in presenza di un episodio di ""non lieve entità"". Con queste motivazioni il gup di Roma ha respinto la nuova richiesta di patteggiamento a 11 mesi e 10 giorni avanzata dal professore Luca Richeldi, primario di pneumologia del Policlinico Gemelli di Roma e medico in prima linea durante la pandemia, accusato di violenza sessuale ai danni di una paziente. Il giudice si era riservato di decidere dopo l'udienza del 18 settembre in cui i difensori del medico avevano formalizzato la nuova proposta dopo che quella presentata a luglio, a 10 mesi e 20 giorni riconvertita in pena pecuniaria di 49 mila euro, era stata respinta dal gip. Il giudice ha detto di nuovo ""no"" motivandola con in una ampia ordinanza nella quale, afferma l'avvocata di parte civile Ilenia Guerrieri, si mette in luce anche ""l'assenza di resipiscenza da parte dell'imputato e la mancanza di scuse"". Le due richieste di patteggiamento avevano comunque incassato il via libera da parte della Procura che le aveva ritenute idonee. Per Richeldi ora scatta la richiesta di rinvio a giudizio e i difensori, il professore Carlo Bonzano e Ilaria Barsanti, hanno già annunciato che chiederanno il rito ordinario. ""Eravamo certi che - al netto del merito e senza alcuna ammissione di responsabilità - la soluzione del patteggiamento potesse rappresentare un epilogo utile a sollevare gli animi di tutte le parti coinvolte in questa vicenda, ivi compresi i rispettivi familiari - affermano i legali di Richeldi -. A questo punto, affronteremo il dibattimento con serenità e determinazione, fiduciosi che il fatto possa essere finalmente valutato nella sua obiettività"". Il collegio difensivo ha, inoltre, formalmente chiesto al gup di astenersi dal procedimento. ""Il provvedimento del giudice, che ovviamente rispettiamo, pur non condividendolo, ci ha imposto di chiedere - spiegano - l'astensione perché vi sono nella diffusa ordinanza di rigetto ampi ed espliciti riferimenti al merito, tali da rendere evidente che questo stesso giudice si sia ormai formato un convincimento e non possa, dunque, svolgere un vero filtro in fase di udienza preliminare"". Il giudice ha quindi sottoposto l'istanza al presidente del Tribunale che deciderà in merito e comunque dovrà essere fissata una nuova udienza preliminare in cui verrà vagliata la richiesta di processo. In tribunale era presenta anche la parte offesa che commentando la decisione del giudice ha affermato che ""questi episodi vanno sempre denunciati, chiunque ti trovi di fronte"". La vicenda risale all'inizio del 2022: il procedimento venne avviato a piazzale Clodio dopo una denuncia presentata dalla vittima. Secondo l'accusa Richeldi avrebbe molestato la donna al termine di una visita. Nei confronti dello pneumologo i pm contestano il reato di violenza sessuale aggravata per avere commesso il fatto ""con abuso di relazione di prestazione d'opera - è detto nel capo di imputazione - posto che la vittima si era recata a visita dal suo medico di fiducia""."
5,Ansa,2024-09-25,"
                                Cittadinanza, ecco cosa prevede il referendum e le prossime tappe
                              ","Il Referendum Cittadinanza promosso da Riccardo Magi di +Europa ha raggiunto quota mezzo milione di firme. Cosa chiede il Referendum? Propone di dimezzare da 10 a 5 gli anni di residenza legale in Italia richiesti per poter avanzare la domanda di cittadinanza italiana che, una volta ottenuta, sarebbe automaticamente trasmessa ai propri figli e alle proprie figlie minorenni. Il quesito mira, quindi, a modificare l’articolo 9 dell'attuale legge sulla cittadinanza, la numero 91/1992, che si basa sul cosiddetto ius sanguinis, il 'diritto di sangue'. La legge attuale stabilisce che acquista di diritto la cittadinanza alla nascita chi è nato da madre o padre cittadini italiani. Sono previste modalità agevolate di acquisto della cittadinanza per gli stranieri di origine italiana. Discorso a parte, per coloro che dalla legge vengono definiti ""stranieri"". ""Lo straniero che sia nato in Italia - si legge nel testo - può divenire cittadino italiano a condizione che vi abbia risieduto legalmente e ininterrottamente fino al raggiungimento della maggiore età e dichiari, entro un anno dal compimento della maggiore età, di voler acquistare la cittadinanza italiana"".   Ai fini della concessione della cittadinanza, il referendum prevede invariati gli altri requisiti richiesti, tra i quali la conoscenza della lingua italiana. Secondo le stime, la modifica dei termini per richiedere la cittadinanza italiana riguarderebbe 2,5 milioni di persone.   Il Referendum Cittadinanza promosso da Più Europa è sostenuto dai partiti Possibile, Radicali Italiani, Partito Socialista Italiano, Rifondazione Comunista e da numerose associazioni. Ma a dare lo sprint finale nella raccolta firme sono stati personaggi noti che hanno aderito, come Julio Velasco, Zerocalcare, Alessandro Barbero, Roberto Saviano, Ghali, Malika Ayane. Il quesito che leggeranno sulla scheda i cittadini sarà il seguente:  ""Volete voi abrogare l'art. 9, comma 1, lettera b), limitatamente alle parole ""adottato da cittadino italiano"" e ""successivamente alla adozione""; nonché la lettera f), recante la seguente disposizione: ""f) allo straniero che risiede legalmente da almeno dieci anni nel territorio della Repubblica."", della legge 5 febbraio 1992, n. 91, recante nuove norme sulla cittadinanza""?"". Lo ius soli riguarda solo chi nasce in Italia (circa 500mila persone all’anno), lo ius scholae solo chi completa un ciclo di studi di 5 anni (circa 135mila persone all’anno). La proposta di +Europa riguarda le persone che risiedono legalmente in Italia da almeno 5 anni e i rispettivi figli minori (circa 2,5 milioni di persone).   Oltre alla residenza ininterrotta in Italia (che il Referendum propone di ridurre a 5 anni) resterebbero invariati gli altri requisiti già stabiliti dalla normativa vigente e dalla giurisprudenza, quali: la conoscenza della lingua italiana, il possesso negli ultimi anni di un consistente reddito, l’incensuratezza penale, l’ottemperanza agli obblighi tributari, l’assenza di cause ostative collegate alla sicurezza della Repubblica. A febbraio è previsto il vaglio della Corte Costituzionale sull'ammissibilità. Il possibile voto a primavera. Il referendum cittadinanza allineerebbe l’Italia alla maggioranza delle normative europee. La Germania all’inizio del 2024 ha approvato una legge che coincide con le richieste di questo referendum e che ha stabilito il termine di 5 anni di residenza per l’ottenimento della cittadinanza. Ulteriori informazioni sulla piattaforma https://referendumcittadinanza.it/ e sul sito del Ministero dell'Interno."
6,Ansa,2024-09-25,"
                                Quattordicenne morto a scuola, da tre anni aspettava un trapianto
                              ","Attendeva da quasi tre anni un trapianto di cuore dal policlinico Sant'Orsola di Bologna, dove era in cura per una patologia cardiaca, Tommaso Bisciari, il 14enne morto ieri per un malore a scuola Fano. Tre anni fa la famiglia aveva scoperto che il ragazzino, in affanno durante giri in bici, soffriva di una patologia genetica per cui le cellule del suo cuore erano più rigide del normale e l'organo non pompava bene il sangue. Tommaso, a causa di questo problema cardiaco, non poteva fare sport ma stava bene e aveva una vita regolare. I genitori, Luca e Laura, si erano rivolti all'ospedale bolognese dove Tommaso era in lista d'attesa per l'intervento dal novembre 2021. Le donazioni pediatriche però sono piuttosto rare: la famiglia era stata avvertita di tenersi pronta per un'eventuale chiamata che purtroppo finora non era arrivata, Ieri a scuola, all'Istituto Olivetti di Fano, il giovane era andato in bagno, dicendo di sentirsi poco bene; al rientro in classe si era accasciato e aveva perso i sensi davanti ai compagni ed erano stati inutili i tentativi di rianimarlo da parte dei sanitari del 118 anche con l'ausilio di un defibrillatore. Il giovane è morto in ambulanza. La morte di Tommaso ha scosso e addolorato tutta la comunità fanese e marchigiana, il Comune, di cui la madre del ragazzo è dipendente, e la parrocchia di San Cristoforo guidata dal parroco Don Mauro Bargnesi. Venerdì prossimo, alle 15 si svolgeranno i funerali del ragazzo che il 6 ottobre prossimo avrebbe dovuto ricevere la Cresima. ""La morte improvvisa di Tommaso è un brutto colpo per la comunità, ha sorpreso tutti e rattrista. Sapevamo che era in cura a Bologna ma pensavamo potesse guarire e stare bene"", dice all'ANSA don Mauro che conosce la famiglia e vedeva Tommaso agli incontri pre-Cresima. L'ultimo appuntamento in parrocchia si era svolto venerdì e Tommaso avrebbe dovuto partecipare ad un altro incontro proprio venerdì prossimo, il giorno fissato invece per il funerale. ""Era un ragazzo tranquillo, allegro - ricorda il sacerdote - non scalmanato, anche a causa della patologia, e molto partecipe agli incontri"". Per commemorare il ragazzo, la parrocchia ha organizzato per giovedì sera, alle 21, una veglia di preghiera, con un rosario, che precederà la data delle esequie. Il cordoglio per la giovane vita spezzata era arrivato anche dal Comune di Fano: il sindaco Luca Serfilippi ha parlato di ""una giornata di grande dolore per la comunità"", esprimendo la propria vicinanza alla famiglia del ragazzo.   "
7,Ansa,2024-09-25,"
                                Orcel: 'La mossa su Commerzbank è un test per l'Europa'
                              ","""La mossa su Commerzbank è un test di prova per l'Europa, per dimostrare che possiamo metterci insieme e creare banche forti, che possono supportare l'economia"". Lo ha detto il ceo di Unicredit nel suo intervento alla Bofa ceo conference, spiegando che ""non c'è un'offerta, è un investimento e non altro. Possiamo mantenere, aumentare o vendere la quota"".   ""Non chiederemo posti nel consiglio di Commerzbank"", ha aggiunto Orcel in risposta alle domande degli investitori. ""Siamo un investitore"" e ""di solito non credo che gli investitori abbiano un posto nel consiglio di amministrazione"", ha spiegato. ""In questo caso specifico, non penso sia opportuno che abbiamo un posto nel board perché siamo anche un concorrente. Non credo sia corretto"". ""Qualsiasi strada abbiamo davanti richiede di continuare il dialogo e avere un dialogo"", ha quindi risposto il ceo di Unicredit alla domanda se avesse informato il governo tedesco sull'acquisto delle azioni Commerzbank. ""Siamo molto interessati a riaprire un dialogo su Commerzbank"", ha indicato. Il banchiere ha parlato di ""dialogo costruttivo con tutti gli stakeholders"" anche perché, ha ricordato, ""abbiamo 3,5 miliardi investiti in Commerzbank"".   Orcel ha inoltre annunciato che l'utile netto di Unicredit quest'anno sarà di '""oltre 9 miliardi', alzando così l'asticella rispetto alle indicavano il risultato netto sopra 8,5 miliardi ed esprimendo fiducia che, tolti investimenti, la banca segni un utile di 10 miliardi: ""questo è il numero pulito"", ovviamente escludendo le dta', ha detto. Tuttavia, ha spiegato, ""abbiamo detto che faremo investimenti e siamo più vicini alla fine dell'anno, quindi abbiamo più visibilità su cosa possono essere questi investimenti - ha proseguito . Pensiamo che l'anno segnerà un utile netto di oltre 9 miliardi"". ""Questo numero si confronta con gli 8,6 miliardi del 2023"".  ""Sono sicuro che siate tutti interessati all'investimento che stiamo facendo in Commerzbank, ma per prima cosa voglio sottolineare che l'attenzione della squadra è su UniCredit, lo spettacolo principale è Unicredit. Siamo completamente concentrati su quello, il resto è un investimento"", aveva premesso Orcel rivolto agli investitori nel corso della Bank of America ceo conference.   ""Siamo la banca più efficiente in Europa, quella che genera più capitale a livello organico"", ha sottolineato aggiungendo che Unicredit può realizzare una crescita degli utili e di distribuzione agli azionisti superiori ai concorrenti. La storia del gruppo ""è passata dall'essere quella di una trasformazione a quella di un leader del settore"". ""Il payout di Unicredit accelererà dal 40 al 50% dal prossimo anno, avremo più dividendo in contanti"", ha detto ancora Orcel. ""La distribuzione organica è invariata, confermiamo 8,6 miliardi di distribuzione totale e confermiamo anche quella del 2025 e il 2026 che sarà superiore a 8,6 miliardi"", ha aggiunto a proposito della remunerazione ai soci fra dividendi e buyback. L'investimento Commerzbank al momento ""non ha un impatto sulla distribuzione e non ha un impatto significativo sul nostro capitale"". "
8,Ansa,2024-09-25,"
                                  
                                  Europa League, Kiev-Lazio 0-3 LIVE
                                ","Ad Amburgo in campo Dinamo Kiev-Lazio 0-3 LIVE, per la prima giornata di Europa League. Gol di Dia al 5'. Raddoppio di Dele-Bashiru al 34'. Di nuovo Dia al 35'."
9,Ansa,2024-09-25,"
                                  
                                  Coppa Italia, Genoa-Sampdoria 1-0 LIVE
                                ","In campo Genoa-Sampdoria 1-0 LIVE, nei sedicesimi di finale di Coppa Italia. Gol di Pinamonti al 9'."
