,Publication,Date,Title,Content
0,Ansa,2024-09-27,"
                                    Nordio: 'Violenze ai sanitari intollerabili, pene più severe'
                                  ","Per chi commette violenze ai danni di personale ""è previsto l'aumento delle pene fino a 5 anni e l'arresto obbligatorio nella flagranza del reato, con la possibilità di differire l'arresto non oltre le 48 ore. E' un forte effetto deterrente. Che chi lavora con grande sacrificio in ambulatori e pronto soccorso venga aggredito e malmenato ed ambienti essenziali come quelli ospedalieri devastati è una cosa intollerabile"", ha detto il ministro della Giustizia, Carlo Nordio, parlando del decreto legge approvato oggi dal Consiglio dei ministri. ""E' intenzione del governo prevedere nella prossima legge di Bilancio una norma che avrà adeguata copertura finanziaria per l'installazione di sistemi di videosorveglianza nelle strutture sanitarie maggiormente interessati da queste aggressioni"", ha aggiunto il sottosegretario Alfredo Mantovano. Le norme sulla videosorveglianza non sono state inserite nel dl ""perché è necessario un confronto con le Regioni e con il garante per la privacy. Dal primo gennaio saranno certamente disponibili i presupposti per estendere la videosorveglianza dove necessario"".   Il via libera al decreto legge di riforma delle regole per i flussi di migranti arriverà al prossimo Consiglio dei ministri: secondo quanto si apprende da diverse fonti il Cdm di oggi ha avviato l'esame del provvedimento ma ha rinviato l'ok a una prossima riunione per ""ulteriori approfondimenti"". ""Non c'è nessun contrasto tra ministri, tra forze politiche. C'è l'esigenza, trattandosi di una materia particolarmente complessa, di arrivare a un prodotto definito che regga e che leghi bene ciascuna delle parti reciprocamente"", ha spiegato il sottosegretario Alfredo Mantovano in conferenza stampa a Palazzo Chigi, rispondendo ad una domanda relativa al motivo che ha portato il Consiglio dei ministri a rinviare l'approvazione del decreto legge su flussi e migranti. E' necessario, ha aggiunto, ""un approfondimento su alcuni aspetti che richiedono la collaborazione ed il coordinamento fra più strutture"".  Il provvedimento, ha informato Mantovano, si comporrà di quattro parti: ""dare effettività agli ingressi regolari e al collegamento col lavoro, rendere il contrasto al caporalato, quindi allo sfruttamento in nero, qualcosa di più effettivo facendo emergere dalla condizione di sfruttamento il lavoratore in nero, maggiori garanzie di identificazione del migrante che arriva irregolarmente, che è la parte proposta in modo particolare dal Ministro dell'Interno.L'ultima parte - ha aggiunto - è quella di giustizia relativa ad un esame più accurato dei ricorsi contro i dinieghi delle domande di protezione"".   "
1,Ansa,2024-09-27,"
                                    Giorgetti illustra il Piano Strutturale di Bilancio aggiornato, spesa +1,3% nel 2025
                                  ","Il ministro dell'economia e delle Finanze Giancarlo Giorgetti ha illustrato oggi in Consiglio dei ministri il Piano Strutturale di Bilancio di medio termine adottato, con i dati aggiornati alla luce delle revisioni di contabilità nazionale rilasciate dall'Istat lo scorso 23 settembre e dopo il confronto con le parti sociali avvenuto mercoledì scorso. Lo fa sapere il Mef. Nel dettaglio, i tassi di crescita della spesa primaria netta previsti, che nell'arco dei 7 anni avranno una traiettoria media vicina all'1,5%, sono: 1,3% nel 2025; 1,6% nel 2026; 1,9% nel 2027; 1,7% nel 2028; 1,5% nel 2029; 1,1% nel 2030 e 1,2% nel 2031.  Il Piano è stato adottato dopo il confronto con le parti sociali avvenuto mercoledì scorso, ricorda la nota. In particolare, il Piano conferma la traiettoria della spesa primaria netta (nuovo indicatore univoco sottoposto alla sorveglianza della Commissione) che avrà, nei prossimi 7 anni (orizzonte temporale di riferimento), un tasso di crescita medio vicino all'1,5%, compatibile con il profilo stimato dalla Commissione. Il Piano strutturale di bilancio, evidenzia il Mef, si ispira a una linea seria, prudente e responsabile, coerentemente con l'azione che il governo porta avanti fin dall'inizio.   Tenendo anche conto della revisione del Pil nominale operato dall'Istat e dei dati sul debito elaborati dalla Banca d'Italia, il rapporto debito/Pil a fine 2023 scende al 134,8% (133,6% a meno delle compensazioni relative ai bonus edilizi) rispetto al 137,3% precedentemente stimato. Inoltre, ""come già rilevato nel Def dello scorso aprile, l'andamento nei prossimi anni, soprattutto nel periodo 2024-2026, continuerà a essere fortemente condizionato dall'impatto sul fabbisogno di cassa delle compensazioni d'imposta legate ai Superbonus edilizi introdotti a partire dal 2020"". Lo fa sapere il Mef. Il rapporto debito/Pil, dunque, solo dal 2027 inizierà un percorso di discesa, in linea con le nuove regole che prevedono che si riduca, in media, di 1 punto percentuale di Pil successivamente all'uscita dalla procedura per deficit eccessivi.    "
2,Ansa,2024-09-27,"
                                    Donna dà fuoco ad una ragazza Aggredita in strada dopo una lite tra ragazzine
                                  ","Una 26enne ha riportato ustioni sul 20% del corpo dopo che, al culmine di una lite in strada, a Catania, un'altra donna le ha gettato addosso del liquido infiammabile e le ha dato fuoco. La vittima è ricoverata nel reparto di Rianimazione dell'ospedale Cannizzaro con la prognosi riservata. Secondo quanto si è appreso ha ustioni al volto, collo, braccia, torace. E' seguita da specialisti del Centro Ustioni. Sul posto sono intervenute le Volanti, indaga la Squadra mobile della Questura. Dietro l'aggressione ci sarebbe una lite tra due minorenni per un ragazzo conteso. La polizia sta cercando di ricostruire la dinamica dell'accaduto anche per accertare le precise responsabilità e l'eventuale premeditazione."
3,Ansa,2024-09-27,"
                                Mattarella: 'La pace in Ucraina non vuol dire sottomissione'
                              ","""Siamo alla ricerca di una conclusione a questa sconsiderata avventura russa contro l'Ucraina ma la pace non vuol dire sottomissione e abbandono dei principi di dignità di ogni Stato e del diritto internazionale"". Lo ha detto il presidente della Repubblica, Sergio Mattarella, parlando a Berlino dopo un incontro con il suo omologo Frank-Walter Steinmeier. ""Questa è la mia prima visita di Stato in Germania, non è soltanto un paese co-fondatore ma un partner imprescindibile per l'Italia. Stiamo attraversando una fase di grande collaborazione tra i nostri Paesi. Le nostre economie sono strettamente connesse"", aveva detto in precedenza Mattarella, sottolineando che con l'arrivo del governo di centrodestra di Giorgia Meloni i rapporti tra Italia e Germania ""non sono mutati. Sia perché sono così solidi che superano i diversi cambiamenti, sia perché è oggettivo"" il buon rapporto, come dimostra il Piano siglato l'anno scorso tra i due governi e la telefonata di ieri tra la premier e il cancelliere Scholz"". Rispondendo poi ad una domanda sulla fusione europea tra banche mentre sono in corso colloqui tra Unicredit e Commerzbank, Mattarella ha sottolineato che ""è indispensabile che crescano campioni europei"" in vari settori ed in grado di competere a livello internazionale.  Commentando poi l'ascesa dell'estrema destra in Germania ha affermato che ""non ho titolo per esprimermi"" sulla questione, ""ma una cosa posso dirla. Il mondo sta cambiando molto: lavoro, comunicazione, economia. Tutti questi cambiamenti cambiano il modo di interazione tra i Paesi di tutto il globo, con forti movimenti migratori. Tutto questo disorienta la pubblica opinione e qualcuno propone una risposta facile ma ingannevole, 'vi faremo tornare all'epoca d'oro di sessant'anni fa'. Ma il mondo non torna indietro, perché una risposta seria è affrontare i problemi in maniera costruttiva per governarli positivamente"".  E sulle migrazioni ha avvertito: ""Il tema migratorio è al centro dell'attenzione, dei governi e delle pubbliche opinioni. E si è alla ricerca di come poter governare questo fenomeno epocale. Come poter governarlo in maniera ordinata. Ci sono diverse iniziative prese dai governi e ne segnalo alcune: alcune associazioni industriali organizzano corsi di formazione per i paesi africani. E' una forma positiva di indirizzo. Risolveremo il problema quando saremo capaci di avere ingressi regolari, togliendo dalle mani dei trafficanti il mercato umano"".  La visita di Sergio Mattarella in Germania è ""un segnale dell'amicizia della profonda amicizia fra Italia e Germania. Questa amicizia vogliamo celebrare"". Lo ha detto il presidente tedesco Frank Walter Steinmeier sottolineando che 'questa amicizia non è solo necessaria, ragionevole ma anche una cosa di cuore', ha aggiunto. ""Il nostro atteggiamento comune è chiaro: Germania e Italia restano salde al fianco dell'Ucraina"", ha aggiunto Steinmeier, riferendo di aver parlato della guerra in Ucraina col collega italiano e parlando anche dei rapporti fra il governo italiano e quello tedesco: ""Io credo, dalla mia percezione, che la collaborazione fra i due governi proceda in modo molto professionale"".  Il presidente Sergio Mattarella nel pomeriggio incontrerà il cancelliere Olaf Scholz.     ""Ringrazio il presidente Steimeier di venire con me a Marzabotto per testimoniare il dovere della memoria ma anche per costruire un futuro diverso"".   Lo ha detto il presidente della Repubblica, Sergio Mattarella, parlando a Berlino dopo un incontro con il suo omologo Frank-Walter Steinmeier. Da parte sua, il presidente tedesco si è detto ""grato che andremo insieme con il presidente italiano a Marzabotto domenica e parteciperemo  alla commemorazione delle vittime"". ""Ottanta anni fa una unità delle SS e della Wehrmacht ha assassinato nel piccolo centro  centinaia di civili in modo brutale"", ha ricordato. ""Il massacro di  Marzabotto è uno dei molti crimini delle SS e della Wehrmacht commessi in Italia. Crimini che, come sappiamo, hanno lasciato ferite profonde in Italia"". ""Provo profonda umiltà e gratitudine del fatto che il presidente federale della Germania possa partecipare alla commemorazione delle vittime dei crimini a Marzabotto"". "
4,Ansa,2024-09-27,"
                                Il ricorso contro  Malpensa a Berlusconi, l'amarezza di Barbara
                              ","La giunta del Comune di Milano ha approvato la delibera relativa al ricorso contro l'intitolazione dell'aeroporto di Malpensa a Silvio Berlusconi, che sarà portato avanti insieme ad altri Comuni. Dopo che la delibera sarà stata approvata anche dagli altri Comuni interessati, il ricorso verrà depositato al Tar, forse la prossima settimana. ""Ci siamo associati al ricorso come altri comuni - ha spiegato il sindaco Giuseppe Sala, a margine dell'evento di apertura della Green Week - confermo che siamo associati al ricorso, per le tempistiche non so ancora niente"".  Barbara Berlusconi,amareggia la scelta di Sala su Malpensa - ""È un tentativo di spostare l'attenzione dalle sue difficoltà"". ""Da figlia sono amareggiata che il sindaco della città così tanto amata da mio padre usi la figura di Silvio Berlusconi per spostare l'attenzione mediatica dalle proprie difficoltà amministrative. Dall'incredibile vicenda dello stadio, alla sicurezza, alla viabilità, al totale immobilismo del settore edilizio dovuto agli scontri con la procura"". Lo dichiara all'ANSA Barbara Berlusconi, commentando la decisione della giunta del Comune di Milano sul ricorso contro l'intitolazione dell'aeroporto di Malpensa all'ex premier. ""Capisco che il sindaco tenti di accreditarsi come leader politico nazionale entro la fine del suo mandato, anche con iniziative di mera propaganda ideologica. Credo, però - conclude Barbara Berlusconi -, che farebbe meglio a concentrarsi di più sui problemi veri dei milanesi"". Confalonieri, a Berlusconi non servono intitolazioni - ""Berlusconi non ha bisogno"" di questo, ""è quello che ha lasciato, a prescindere dal 'ti dedico la via, la piazza'. Berlusconi ha lasciato una eredità"". Così il presidente di Mfe Mediaset e della Veneranda Fabbrica del Duomo, Fedele Confalonieri, ha commentato la delibera passata in giunta al Comune di Milano, contro l'intitolazione di Malpensa all'ex premier. ""A me Berlusconi ha cambiato la vita 'da così a così' e a tanti, forse a tantissimi, a tutti quelli che hanno lavorato con lui ha cambiato la vita - ha concluso a margine della presentazione di una iniziativa della Veneranda Fabbrica del Duomo -. E Berlusconi è questo"". Lega, Milano insicura ma priorità Sala è cancellare Berlusconi  - ""Milano è ormai tra le città più insicure d'Italia, da anni non trova una soluzione per il nuovo stadio e ha addirittura perso la finale di Champions 2027 rimediando una figuraccia internazionale, in più ha deciso di tassare e penalizzare i cittadini che non possono permettersi un mezzo di trasporto - a due o a quattro ruote - ultimo modello. Eppure la priorità di Giuseppe Sala e della sua Giunta è cancellare l'intitolazione a un grande milanese come Silvio Berlusconi dell'aeroporto di Malpensa. Viva la Milano che guarda al futuro e non ha tempo da perdere"". E' quanto si legge in una nota della Lega.   "
5,Ansa,2024-09-27,"
                                Trovata morta, fermato un 17enne. La sorella della vittima: 'L'ho riconosciuto'
                              ","Per l'omicidio di Maria Campai, la donna di 42 anni trovata morta in una villetta a Viadana, in provincia di Mantova, è stato fermato dai carabinieri un ragazzo di 17 anni che vive in paese. A quanto si è appreso, il ragazzo avrebbe conosciuto la vittima on line convincendola a incontrarlo e facendosi raggiungere nella sua abitazione, in centro a Viadana. I due avrebbero avuto un incontro intimo e poi lui, per ragioni che non sono state ancora accertate, l'avrebbe uccisa.     Secondo una prima ricostruzione dell'accaduto, il ragazzo avrebbe colpito la donna alla testa con violenza, causandole ferite gravissime. Non è ben chiaro se abbia anche tentato di soffocarla per ucciderla. Successivamente avrebbe preso il cadavere e lo avrebbe portato, sembra a braccia, nel rudere di una villetta abbandonata, in un luogo dove difficilmente potesse essere notato.     Il cadavere della vittima è stato ispezionato dal medico legale Antonello Cirnelli, il cui compito è anche quello di verificare se le ferite letali causate alla donna possano essere riconducibili al ragazzo.  La sorella di Maria Campai: ""Ho riconosciuto il 17enne"". ""L'ho riconosciuto, era quel ragazzo con cui Maria è andata via quella sera, quando l'ho accompagnata a Viadana"". Lo ha dichiarato alla Gazzetta di Mantova Roxana Campai, sorella di Maria, la 42enne romena sparita per 6 giorni e trovata cadavere ieri in una villetta abbandonata a Viadana, nel Mantovano. Per l'omicidio è stato fermato un 17enne, con il quale la donna avrebbe avuto un incontro. Ieri Roxana era di nuovo a Viadana e, ha spiegato, ""casualmente"" ha incontrato quel giovane con cui la sorella si era allontanata il 19 settembre: ""Stava entrando in una farmacia. L'ho riconosciuto, era lui. Poi so che è andato in caserma"". Roxana Campai ha ricostruito quanto successo la sera del 19 settembre, quando le due sorelle hanno raggiunto Viadana da Parma, dove abitavano: ""Maria era a casa nostra da qualche giorno. Andava e veniva spesso dalla Toscana dove abitano l'ex marito e i due figli. Mi aveva detto di aver conosciuto un ragazzo su internet e che si erano dati appuntamento a Viadana perché lui abitava lì. Ci ha mandato la posizione sul cellulare e siamo partiti. Quando siamo arrivate c'era un ragazzo ad aspettarci, sui 28-30 anni con gli occhiali. Maria si è allontanata con lui e mi ha detto che mi avrebbe richiamato"". Da quel momento più nulla. Il giorno dopo Roxana si è recata dai carabinieri di Viadana per denunciare la scomparsa della sorella. Ieri, tornata a Viadana, ha incrociato il ragazzo che, con un uomo, stava entrando in farmacia: ""L'ho riconosciuto, era lui. Al buio mi sono confusa con l'età, ma era lui""."
6,Ansa,2024-09-27,"
                                L'uragano Helene investe la Florida, tre morti
                              ","Almeno tre persone sono morte a causa dell'uragano Helene che ha toccato terra in Florida con una forza di categoria 4, ma ha poi perso potenza ed è stato declassato a  2 e poi a 1. L'arrivo dell'uragano è stato reso noto dal Centro Nazionale Uragani, che ha definito la perturbazione ""estremamente pericolosa"". ""Sulla base dei dati radar Doppler dell'Nws (il Servizio meteorologico nazionale, ndr), l'occhio di Helene ha toccato terra come uragano di categoria 4 nella regione del Big Bend della Florida alle 23:10 locali (le 5:10 in Italia), appena a est della foce del fiume Aucilla"", si legge in un comunicato. ""Chi decide di non evacuare scriva il suo nome sulle gambe o sulle braccia per l'identificazione"", ha avvertito la polizia precisando che la misura servirà alle autorità a ""facilitare l'identificazione dei cadaveri"". Le autorità di Tampa, in Florida, hanno rivolto un appello agli abitanti a ""non uscire di casa"" per il passaggio dell'uragano di categoria 4 Helene: ""Non provate a sfidare Madre Natura, perderete al 100%"".   La foce del fiume Aucilla si trova a circa 40 km a sud-est della capitale dello Stato, Tallahassee, che conta circa 200.000 abitanti. Con venti che hanno soffiato fino a 225 km orari, l'uragano ha scaricato forti piogge e il livello del mare potrebbe salire fino a sei metri in alcuni punti della costa. Si tratta di uno ""scenario a cui è impossibile sopravvivere"" e che sarà accompagnato da ondate ""distruttive"" che potrebbero spazzare via case e spostare automobili, ha avvertito Mike Brennan, direttore dell'Nhc. I venti però hanno gradualmente perso intensità, scendendo a circa 150-160 km orari. La tempesta si è spinta in seguito nell'entroterra verso nord in direzione della vicina Georgia, molto depotenziata ma ancora ""estremamente pericolosa"", secondo l'avvertimento lanciato dal Centro uragano degli Stati Uniti. Il centro mette in guardia dai venti, che possono ancora superare i 90-100 km orari con effetti ""catastrofici"": una situazione ""che minaccia le vite umane"".  A causa della caduta degli alberi, le autorità si aspettano una diffusa interruzione di corrente: giovedì sera, circa un milione di case erano senza elettricità in Florida, secondo il sito web poweroutage.us. Il presidente degli Stati Uniti Joe Biden ha ""esortato"" i residenti a prestare attenzione agli ""appelli all'evacuazione"" lanciati dalle autorità: ""Prendete la cosa sul serio e fate attenzione"", ha affermato, spiegando che ""ci aspettiamo una tempesta catastrofica, venti e inondazioni in tutto il sud-est, a partire dalla Florida proprio adesso"".Il governatore Ron DeSantis ha assicurato che tutte le misure per rispondere immediatamente alle conseguenze dell'uragano ""sono in atto"" ma ha sollecitato gli abitanti delle zone più a rischio ad evacuare.I venti di Helene, uno dei più potenti uragani nel Golf del Messico nell'ultimo secolo, hanno raggiunto i 250 chilometri orari. Almeno 320.000 famiglie sono rimaste senza corrente in Florida a causa dell'arrivo dell'uragano Helene. Il Sunshine State non è il solo colpito dal fenomeno di categoria 4, secondo il PowerOutage.us oltre 12.500 abitazioni sono al buio in Georgia e altre 15.500 residenti stanno subendo interruzioni della corrente in North Carolina. Problemi anche in South Caroline con oltre 2.200 famiglie colpite da blackout intermittenti.   "
7,Ansa,2024-09-27,"
                                  
                                  Morta la 18enne ciclista svizzera Muriel Furrer
                                ","È morta Muriel Furrer, la 18enne svizzera caduta ieri durante la prova juniores dei mondiali di ciclismo a Zurigo. Lo annuncia l'Uci, la federcicismo mondiale. ""È con grande tristezza che l'Unione Ciclistica Internazionale (Uci) e il comitato organizzatore dei campionati del mondo di Zurigo hanno appreso oggi la tragica notizia della morte della giovane ciclista svizzera Muriel Furrer"", ha dichiarato l'organismo in un comunicato stampa. ""Con la scomparsa di Muriel Furrer, la comunità ciclistica internazionale perde una ciclista con un brillante futuro davanti a sé - prosegue la nota dell'Uci - La 18enne è caduta pesantemente ieri, giovedì 26 settembre, durante la gara su strada delle Donne Junior e ha riportato un grave trauma cranico prima di essere trasportata in ospedale in elicottero in condizioni molto critiche. Muriel Furrer è purtroppo deceduta oggi all'Ospedale Universitario di Zurigo"". ""L'UCI e il Comitato Organizzatore dei Campionati del Mondo UCI 2024 su strada e paraciclismo porgono le loro sincere condoglianze alla famiglia, agli amici e alla Federazione Swiss Cycling di Muriel Furrer. La famiglia di Muriel Furrer chiede che venga rispettata la sua privacy in questo momento così doloroso"".   La svizzera Muriel Furrer, che stava prendendo parte alla gara Juniors femminile dei Mondiali di ciclismo, è ricoverata in ""condizioni molto critiche"" dopo una rovinosa caduta i cui è stata protagonista durante la prova. Lo fa sapere l'Uci con un comunicato in cui precisa che ""la situazione viene monitorata costantemente"" dall'Uci stessa e dal comitato organizzatore di Zurigo 2024. La ragazza, caduta per ""ragioni ancora da stabilire"", è stata soccorsa, ma le sue condizioni sono apparse subito gravi, al punto da richiedere l'intervento dell'eliambulanza per il trasporto in ospedale. Nel comunicato l'Uci riferisce che Furrer ha riportato ""un serio infortunio alla testa"", e da ciò la gravità delle sue condizioni. ""Al momento non ci sono fatti accertati su come sia avvenuto l'incidente - è scritto ancora nel comunicato dell'Uci -. Sono in corso le indagini da parte delle autorità competenti. Per questo motivo non sarà possibile fornire ulteriori informazioni fino a nuovo avviso""."
8,Ansa,2024-09-27,"
                                  
                                  Apre Wunderkammer, il festival letterario Neri Pozza
                                "," Inizia a Verona, nel Palazzo della Gran Guardia, Wunderkammer-Fusioni, il primo Festival letterario promosso da Neri Pozza Editore. Tre giorni di incontri con autori italiani e internazionali. Ad aprire gli appuntamenti, il Premio Pulitzer per la Nonfiction 2024 Nathan Thrall, autore di 'Un giorno nella vita di Abed Salama', che dialogherà con Francesca Mannocchi nell'evento intitolato 'Anatomia di una tragedia a Gerusalemme'. Diretta streaming il 27 settembre dalle 17.30 su ANSA.it             "
9,Ansa,2024-09-27,"
                                  
                                  Il Papa: ""Gli abusi sono una vergogna, chiediamo perdono""
                                ","Gli abusi sono ""la vergogna che oggi tutti noi dobbiamo prendere in mano e chiedere perdono, risolvere il problema degli abusi contro i minori"". ""La Chiesa deve vergognarsi e chiedere perdono e cercare di risolvere questa situazione"" perché ""queste cose non succedano più"", ha detto il Papa nel discorso alle autorità del Belgio paragonando i pedofili della Chiesa ad Erode. Il tema della pedofilia irrompe nel primo incontro del Papa in Belgio. Ne parla il re Philippe.Rivolgendosi al Papa riconosce l'""intransigenza"" con la quale il Pontefice ha denunciato ""l'indicibile tragedia degli abusi sessuali nella Chiesa"". ""Dei bambini sono stati orribilmente feriti, segnati per la vita. Lo stesso dicasi per le vittime di adozione forzata. C'è voluto così tanto tempo perché le loro grida venissero ascoltate e riconosciute. C'è voluto così tanto tempo per cercare la via, per 'riparare' l'irreparabile"". Il re riconosce gli sforzi fatti dalla Chiesa ma chiede che vengano ""perseguiti con determinazione, senza sosta"".    "
